,UIDs,SMILES,Kmeans Class,Hierarchal Class
3627,3368,c12c3c4ccc5c3c3c6c2c2c7c8c(ccc9c8c8c2c2c6c6c%10c3c3c5cccc3c3c%10c5c%10c6c6c2c2c8c8c9cccc8c8c2c2c6c6c%10c9c(c5cc3)cccc9c3c6c(c2cc8)ccc3)c2c3c7c1c1c4ccc4c1c3c(cc2)c1c4cccc1,0,4
3628,3367,c12c3c4c5c6c7c3c3c8c2c2c(cc9c%10cccc%11c%10c%10c%12c9c2c2c8c8c9c3c3c7c(cc6)c6c7c3c3c9c9c%13c8c8c2c%12c2c%12c%10c%10c%11cccc%10c%10c%12c(c%11c2c8c(c%13ccc9c2c3c(c7ccc6)ccc2)cc%11)ccc%10)c2c1c(c4ccc5)ccc2,0,4
3629,171,c1c2c3c4c5c1c1cc6c7cc8c9cc%10c%11c%12c9c9c%13c8c8c7c7c%14c6c6c1c1c5c5cc4cc4c3c3c%15c2cc2c%16cc%10c%10c%17c%11c(cc%12cc9ccc%13cc8cc7ccc%14cc6cc1cc5)ccc%17cc1c%10c%16c5c6c2c%15c(cc3cc4)cc6ccc5c1,0,4
3630,3209,c12c3c4cc5c6c3c3c7c2c2c8c9c(cc%10c%11c9c9c2c2c7c7c%12c3c3c6c6c(c5)ccc5c6c6c3c3c%12c%12c%13c7c7c2c2c9c9c%11c%11c(c%10)ccc%10c%11c%11c9c9c2c2c7c7c%13c(cc%12cc3cc6cc5)ccc7cc2cc9cc%11cc%10)cc2c8c1c(c4)cc2,0,4
3631,3388,c12c3c4c5cc6c3c3c7c2c2c8c9c(ccc%10c9c9c2c2c7c7c%11c3c3c6cccc3c3c%11c6c%11c7c7c2c2c9c9c%10cccc9c9c2c2c7c7c%11c%10c(c6cc3)cccc%10c3c7c(c2cc9)ccc3)c2c3c8c1c1c4c(c4c5cccc4)ccc1c3ccc2,0,4
3632,3387,c12c3c4cc5c6c3[C@@H]3c7c2c2c8c9c(ccc%10c9c9c2c2c7c7c%11c3c3c6c(c6c5cccc6)ccc3c3c%11c5c6c7c7c2[C@@H]2c9c9c%10cccc9c9c2c2c7[C@H]7c6c6c(c5cc3)cccc6c3c7c(c2cc9)ccc3)c2c3c8[C@H]1c1c4cccc1c3ccc2,0,4
3633,3386,c12c3c4ccc5c3c3c6c2c2c7c8c(ccc9c8c8c2c2c6c6c%10c3c3c5cccc3c3c%10c5c%10c6c6c2c2c8c8c9cccc8c8c2c2c6c6c%10c9c(c5cc3)cccc9c3c6c(c2cc8)ccc3)c2c3c7c1c1c4ccc4c1c3c(cc2)c1c4cccc1,0,4
3634,3385,c12c3c4c5c6c7c3c3c8c2c2c(cc9c%10cccc%11c%10c%10c%12c9c2c2c8c8c9c3c3c7c(cc6)c6c7c3c3c9c9c%13c8c8c2c%12c2c%12c%10c%10c%11cccc%10c%10c%12c(c%11c2c8c(c%13ccc9c2c3c(c7ccc6)ccc2)cc%11)ccc%10)c2c1c(c4ccc5)ccc2,0,4
3635,172,c1c2c3c4c5c1c1cc6c7cc8c9cc%10c%11c%12c9c9c%13c8c8c7c7c%14c6c6c1c1c5c5cc4cc4c3c3c%15c2cc2c%16cc%10c%10c%17c%11c(cc%12cc9ccc%13cc8cc7ccc%14cc6cc1cc5)ccc%17cc1c%10c%16c5c6c2c%15c(cc3cc4)cc6ccc5c1,0,4
3636,3273,[C@@H]12C3=C4c5c6[C@@H]7C3=C3c8c1c1C=c9c2c2[C@H]4c4c%10c5c5c%11c6c6c%12c7c7[C@@H]3c3c%13c8c(c1)cc1c%13c8c%13c(C1)cc1c%14c%13c%13c%15c8c3c3c7c7c%12c(cc6cc%11cc6c5c5c%10c(cc4C=c2cc9)ccc5cc6)cc2c7c4c3c%15c(cc4cc2)cc%13cc%14ccc1,0,4
3637,3213,c12=C3[C@H]4c5c6=Cc7c4c4c8[C@H]3c3c9=c1c1[C@H]%10C%11=c9c9c%12c3c3c8[C@@H]8c%13c4c(c7)ccc%13cc4c8c7c3c3[C@H]%12c8c%12c9c9[C@H]%11c%11c%13c%10c%10c%14c1c1c2c5c2c(c6)ccc5c2[C@@H]1c1c%14c2c6[C@H]%10c%10c%13c(cc%11C=c9cc%12ccc8cc3cc7cc4)ccc%10cc6ccc2cc1c5,0,4
3638,3212,[C@@H]12C3=C4c5c6[C@@H]7C3=C3c8c1c1c9c%10cc%11c1c1c8c8c%12[C@H]3C3=C7c7c%13c6c6c%14c5c5c%15[C@H]4C4=C2c9c2c(c%10)ccc9=Cc%10c([C@H]4c29)c%15c2c4c5c5c%14c(cc6cc%13cc6c7c7[C@@H]3c3c%12c9c%12c8c8c1c(c%11)ccc8cc%12ccc9cc3C=c7cc6)ccc5cc4ccc2c%10,0,4
3639,3279,[C@@H]12c3c4c5c6c7c3c3c8c2c2cc9c1c1c4c4c%10c5c5c%11c6c6[C@@H]%12c7c7c3c3c%13c8c(c2)ccc%13cc2=Cc8c%13[C@H](c7c7c%12c(cc6cc%11cc6c5c5c%10c%10c%11c4[C@H]4c1c(c9)C=c1c4c4c(=Cc9c([C@H]%114)c4[C@H]%10c%10c5c(c6)ccc%10=Cc4cc9)cc1)C=C1[C@H]7c%13c(C=C1)cc8)c32,0,4
3640,221,c12c3c4c5c6c7c3c3[C@H]8c2c2c9c%10c%11c%12c%13c%14n%10c%10c2c2c8c8c%15c3c3c7c7cc6cc6c5c5c%16c4c4c1c9c1c%11c9c%11c%12c(cc%13cc%12c%14c%13c%10c%10c2c2c8c(ccc2cc%10cc%13cc%12)cc%15cc3cc7)ccc%11cc2c9c3c1c4c1c%16c(cc5cc6)cc4c1c3c(cc4)c2,0,4
3641,220,c12c3c4c5c6c7c3c3c8c2c2c9c%10c%11c%12c%13c%14c%10c%10c2c2c8[C@@H]8c%15c3c3c7c7cc6cc6c5c5c%16c4[C@@H]4c1c9c1c%11c9c%11c%12c(cc%13cc%12n%14c%13c%10c%10[C@@H]2c2c8c(=Cc%15cc3cc7)ccc2=Cc%10cc%13cc%12)ccc%11cc2c9[C@H]3C1=C4[C@@H]1c%16c(cc5cc6)C=c4c1c3c(=C2)cc4,0,4
3642,219,c12c3c4c5c6c7c3c3c8c2c2c9c%10c%11c%12c%13n%14c%10c%10c2c2c8[C@@H]8c%15c3c3c7c7cc6cc6c5c5c%16c4c4c1c9c1c%11c9c%11[C@H]%12C(=C[C@H]%13C=c%12c%14c%13[C@@H]%10C%10=C(C=c%13cc%12)C=c%12c([C@H]2%10)c8c(=Cc%15cc3cc7)cc%12)C=Cc%11cc2c9c3c1c4c1c%16c(cc5cc6)cc4c1c3c(cc4)c2,0,4
3643,218,c12c3c4c5c6c7c3c3c8c2c2c9c%10c%11c%12c%13c%14c%10c%10c2c2c8c8c%15c3c3c7c7cc6cc6c5c5c%16c4c4c1[C@@H]9c1c%11[C@@H]9c%11c%12c(cn%13cc%12c%14c%13[C@@H]%10c%10c2c2c8c(ccc2cc%10cc%13cc%12)cc%15cc3cc7)ccc%11cc2c9c3c1c4c1c%16c(cc5cc6)cc4c1c3c(cc4)c2,0,4
3644,217,c12c3c4c5c6c7c3c3c8c2c2n9c%10c%11c%12c%13c%14c%10c%10c2c2c8c8c%15c3c3c7c7cc6cc6c5c5c%16c4c4c1c9c1c%11c9c%11c%12c(cc%13cc%12c%14[C@@H]%13c%10c%10c2c2c8c(ccc2cc%10cc%13cc%12)cc%15cc3cc7)ccc%11cc2c9c3c1c4c1c%16c(cc5cc6)cc4c1c3c(cc4)c2,0,4
3645,215,c12C3c4c5c6c7c3c3c8c2c2c9n%10c%11c%12c%13c%14c%10c%10c2c2c8c8c%15c3c3c7c7cc6cc6c5c5c%16c4c4c1c9c1c%11c9c%11c%12c(cc%13cc%12c%14c%13c%10c%10c2c2c8c(ccc2cc%10cc%13cc%12)cc%15cc3cc7)ccc%11cc2c9c3c1c4c1c%16c(cc5cc6)cc4c1c3c(cc4)c2,0,4
3646,222,c12c3c4c5c6c7c3c3c8c2[C@H]2c9c%10c%11c%12c%13c%14c%10c%10c2c2c8[C@@H]8c%15c3c3c7c7cc6cc6c5c5c%16c4c4c1c9c1c%11[C@@H]9c%11c%12c(cc%13cn%12c%14c%13[C@@H]%10C%10=C(C=c%13cc%12)C=c%12c([C@H]2%10)c8c(=Cc%15cc3cc7)cc%12)ccc%11cc2c9c3c1c4c1c%16c(cc5cc6)cc4c1c3c(cc4)c2,0,4
3647,216,c12c3c4c5c6c7c3c3c8c2c2c9c%10c%11c%12n%13c%14c%10c%10c2c2c8c8c%15c3c3c7c7cc6cc6c5c5c%16c4c4c1c9c1c%11c9c%11c%12c(=C[C@@H]%13C=c%12c%14c%13c%10c%10c2c2c8c(ccc2cc%10cc%13cc%12)cc%15cc3cc7)ccc%11cc2c9c3c1c4c1c%16c(cc5cc6)cc4c1c3c(cc4)c2,0,4
3648,701,c12c3=C4[C@H]5C6=C7C=c8c5c5c9c4c4[C@H]2c2c%10c%11=c%12c%13c%14[C@@H]%15c%11c%11c2=c2c4c4c9c(cc5cc8)cc5c4c4c2c2[C@H]%11c8c%15c(=Cc%14cc9c%13c%11c%13c%12c%12[C@H]%10c1c1=C%10c%12c%12c%13c(cc%11cc9)cc9c%12c%11[C@H]%10C%10=C(C=c%12c%13c([C@H]6c3c1[C@@H]%10%13)c(=C7)[c][c]%12)C=c%11cc9)ccc8=Cc2cc4cc5,0,4
3649,698,c12c3=C4[C@H]5C6=C7C=c8c9[C@H]6c3c3c6=c%10c%11c%12[C@H](c%13c%14=C%15[C@H]%16C%17=C(C=c%18c%16c%16c(c%12%15)c%12c%11c%11c%15c%10c%10[C@H]3c9c(=Cc%10cc%15ccc%11cc%12cc%16cc%18)cc8)C=c3c8[C@H]%17c%14c9c%10=c%11c%12c([C@H]1c%13%10)c4c1c4c5c(=C7)c[c]c4cc4c1c%12c1c5c%11c7[C@H]9c8c(=Cc7cc5ccc1c4)cc3)c26,0,4
3650,695,c12c3c4[C@H]5C6=C7C=c8c9[C@H]6c3c3c6c2[C@H]2c%10c%11c%12[C@H]%13C%14=C(C=c%15c%16[C@H]%14c%11c%11c2c2c6c6c%14[C@H]3c9c(=Cc%14cc3c6[C@H]6c2c2[C@H]%11c%16c(=Cc2cc6cc3)cc%15)cc8)C=c2c%13c3[C@H]6c%12c8c%10c1c1c4c4c9c5c(=C7)ccc9[c]c5c4c4c1c8c1c6c(C=c3cc2)cc2c1[C@@H]4c(cc2)c5,0,4
3651,114,c12c3c4c5c6c7c3c3c8c2c2c9c%10c%11c%12c%13c%14c%10c%10c2c2c8c8c%15c3c3c7c7cc6cc6c5c5c%16c4c4c1c9c1c%11c9c%11c%12c(cc%13cc%12c%14c%13c%10c%10c2c2c8c(ccc2cc%10cc%13cc%12)cc%15cc3cc7)ccc%11cc2c9c3c1c4c1c%16c(cc5cc6)cc4c1c3c(cc4)c2,0,4
3652,681,c12c3c4c5c6c7c3c3c8c2c2c9[C@@H]%10C%11=C%12c%13c9c1c1c4c4c9c5c5=C[C@H]6C=c6c7c7c3c3c%14c8c8c2C2=C%10[C@@H]%10C%15=C(C=c%16c%10c%10[C@@H]2c2c8c8c%14c(ccc8cc2C=c%10cc%16)cc3cc7cc6)C=c2c([C@@H]%11%15)c3[C@H]%12c6c7c%13c1c1c4c(cc9cc5)cc4c1c7c(cc4)cc6C=c3cc2,0,4
3653,680,c12c3c4c5c6c7c3c3c8c2c2c9c%10c%11c%12c%13c%14c%10c%10c2c2c8c8c%15c3c3c7[C@H]7[CH]c6cc6c5c5c%16c4c4c1c9c1c%11c9c%11c%12c(cc%13cc%12c%14c%13c%10c%10c2c2c8c(ccc2cc%10cc%13cc%12)cc%15cc3C=C7)ccc%11cc2c9c3c1c4c1c%16c(cc5cc6)cc4c1c3c(cc4)c2,0,4
3654,679,[C@@H]12c3c4c5c6c7c3c3=c8c2c2[C@H]9C%10=c%11c%12c%13[C@@H]%14C%10=C%10[C@@H]%15C9=C1C1=c4c4c9c5c5cc6cc6[C@H]7c7c3c3[C@@H]%16c8c8c2=c%11c2c%11c%12c(cc%13C=c%12c%14c%13[C@H]%10C%10=C(C=c%13cc%12)C=c%12c%13[C@H]%10C%15=C1[C@@H]1c4c(cc9cc5)C=c(c%131)cc%12)ccc%11cc1c2[C@@H]8c2c%16c(=Cc3cc7cc6)ccc2=C1,0,4
3655,678,c12c3c4c5c6[C@@H]7c3c3c8c2c2c9c%10c%11c%12c%13c%14c%10c%10c2c2c8c8c%15c3c3c7c7[CH]c6cc6c5c5c%16c4c4c1c9c1c%11c9c%11c%12c(cc%13cc%12c%14c%13c%10c%10c2c2c8c(ccc2cc%10cc%13cc%12)cc%15cc3cc7)ccc%11cc2c9c3c1c4c1c%16c(cc5cc6)cc4c1c3c(cc4)c2,0,4
3656,677,c12c3c4c5c6c7[C@H]3c3c8c2c2c9c%10c%11c%12c%13c%14c%10c%10c2c2c8[C@H]8c%15c3c3c7c7cc6cc6c5c5c%16c4c4c1c9c1c%11c9c%11c%12c(cc%13cc%12c%14c%13[C@@H]%10C%10=C(C=c%13cc%12)C=c%12c([C@H]2%10)c8c(=Cc%15cc3cc7)cc%12)ccc%11cc2c9[C@@H]3c1c4[C@@H]1c%16c(cc5cc6)C=c4c1c3c(=C2)cc4,0,4
3657,676,c12[C@H]3c4c5c6c7c3c3c8c2[C@H]2c9c%10c%11[C@H]%12C%13=C%14C=c%15c%16[C@@H]%13c%10c%10c2c2c8c8c%13c3c3c7c(cc6cc6c5c5c7c4c4c1c9c1c%11[C@H]9c%11c%12c(=C%14)ccc%11=Cc%11c9c9c1c4c1c7c(cc5cc6)cc4c1c9c(cc4)c%11)ccc3cc%13cc1c8c3c2c2[C@H]%10c%16c(=Cc2cc3cc1)cc%15,0,4
3658,675,c12c3c4c5c6c7c3c3c8c2c2c9c%10c%11c%12c%13c%14c%10c%10c2c2c8c8c%15c3c3c7c7cc6cc6c5c5c%16c4c4[C@H]1c9c1c%11c9c%11c%12c(cc%13cc%12c%14c%13c%10c%10c2c2c8c(ccc2cc%10cc%13cc%12)cc%15cc3cc7)ccc%11cc2c9c3c1c4[C@@H]1c%16c(cc5cc6)cc4c1c3c(cc4)c2,0,4
3659,674,c12c3c4[C@H]5c6c7c3c3c8c2c2c9[C@@H]%10C%11=C%12c%13c9c1c1c4[C@@H]4C9=C5C5=CCC9=Cc9c4c4c1c%13c1c%13[C@H]%12c%12c%14[C@@H]%11C%11=C(C=c%15c%16[C@H]%11C%10=C%10c2c2c8c8c%11c3c3c7c(cc6=C5)ccc3cc%11cc3c8c5c2c2[C@H]%10c%16c(=Cc2cc5cc3)cc%15)C=c%14ccc%12=Cc%13cc2c1c4c(cc2)c9,0,4
3660,673,c12c3c4[C@H]5c6c7c3c3c8c2[C@H]2c9c%10c%11[C@H]%12C%13=C%14C=c%15c%16[C@H]%13c%10c%10c2c2c8[C@@H]8C%13=C(C=c%17c(c7c(cc6cc6c5c5c7c4c4c1c9c1c%11[C@@H]9c%11c%12c(=C%14)ccc%11=Cc%11c9c9c1c4c1c7c(Cc5cc6)cc4c1c9c(cc4)c%11)cc%17)[C@@H]3%13)C=c1c8c3[C@H]2C2=C(C=c(c%16[C@@H]%102)cc%15)C=c3cc1,0,4
3661,192,[C@@H]12c3c4c5c6c7c3c3c8c2c2[C@@H]9c%10c%11c%12c%13c%14c%10c%10c2c2c8c8c%15c3c3c7c7cc6cc6[C@@H]5c5c%16c4c4c1c9c1c%11c9c%11[C@H]%12c(cc%13cc%12c%14c%13c%10c%10c2c2c8c(CCc2cc%10cc%13cc%12)cc%15cc3cc7)ccc%11cc2c9c3c1c4c1c%16c(cc5cc6)cc4c1c3c(CC4)c2,0,4
3662,3351,c12c3c4cc5c6c3c3c7c2c2c8c9c(cc%10c%11c9c9c2c2c7c7c%12c3c3c6c6c%13c5cccc%13c5c%13c6c6c3c3c%12c(c%12c7c7c2c2c9c9c%11c(c%11c%10cccc%11)ccc9c9c2c(c7cc%12)ccc9)ccc3c2c6c(c%13ccc5)ccc2)c2c3c8c1c1c4cccc1c3ccc2,0,4
3663,3349,c12c3c4c5c6c7c3c3c8c2c2c9c%10cccc%11c%10c%10c2c2c8c8c%12c3c3c7c7c%13c6c(c6c5c(c5c4c(c1c9)ccc5)ccc6)ccc%13c1c4c7c5c3c3c%12c(c6c8c7c2c2c%10c8c%11cccc8c8c2c2c7c(c6)c6c(c2cc8)cccc6)ccc3c2c5c(c4ccc1)ccc2,0,4
3664,3348,c12c3c4c5c6c7c3c3c8c2c2c9c%10cccc%11c%10c%10c2c2c8c8c%12c3c3[C@H]7c7c%13c6c(c6c5c(c5c4c(c1c9)ccc5)ccc6)ccc%13c1c4c7c5c3c3c%12c6c7c8c8[C@H]2c2c%10c9c%11cccc9c9c2c(c8cc7c2c(c6cc3c3c5c(c4ccc1)ccc3)cccc2)ccc9,0,4
3665,3347,c12c3c4c5c6c7c3c3c8c2c2c9c%10c%11c%12c%13c%14c%10c%10c2c2c8c(c8c3c3c7c7c%15c6c6c%16c5c5c%17c4c4c1c9c(c%11ccc%12)cc4c1c%17c(c4c5c(c%16ccc6c5c%15c(c6c7c7c3c(c8)c3ccccc3c7cc6)ccc5)ccc4)ccc1)ccc2c1c%10c(c%14ccc%13)ccc1,0,4
3666,3345,c12c3c4c5c6c7c3c3c8c2c2c9c%10c%11cccc%10c%10c2c2c8c8c%12c3c3c7c7c%13c6c(c6c5c(c5c4c4c1c9c1c%11cccc1c4cc5)ccc6)ccc%13c1c4c7c5c3c3c%12c6c7c8c8c2c(c%10)c2ccccc2c8cc7c2c(c6cc3c3c5c(c4ccc1)ccc3)cccc2,0,4
3667,3344,c12c3c4c5c6c7c3c3c8c2c2c9c%10c%11cccc%12c%11c%11c9c1c1c4c4c9c5c5c%13c6c6c%14c7c7c3c(c3c8c(c2cc%10)ccc3)cc2c7c3c%14c(c7c6c(c%13ccc5c5c9c6c8c4c4c1c%11c1c%12cccc1c4cc8c1ccccc1c6cc5)ccc7)ccc3c1c2cccc1,0,4
3668,3343,c12c3c4c5c6c7c3c3c8c2c2c9c%10c%11cccc%12c%11c%11c9c1c1c4c4c9c5c5c%13c6c6c%14c7c7c3c(c3c8c(c2cc%10)ccc3)cc2c7c3c%14c(c7c6c(c%13ccc5c5c9c(c6c4c4c1c%11c1c%12ccc8c1c4c(c1c8cccc1)c6)ccc5)ccc7)ccc3c1c2cccc1,0,4
3669,3340,c12c3c4c5c6c7c3c3c8c2c2ccc1c1c4c4c9c5c5c%10c6c(c6c7c7c3c3c%11c8c8c2ccc2c8c8c%11c%11c%12c%13c8c8c2cccc8c2c%13c(c8c%12c(c%12c%11c3c(c7cc6)cc%12)ccc8)ccc2)ccc%10c2c3c5c5c9c6c(c4cc1)cccc6c1c5c(c3ccc2)ccc1,0,4
3670,3339,c12c3c4c5c6c7c3c3c8c2c2c9c%10c%11c%12c%13c%14c%10c%10c2c2c8c8c%15c3c3c7c7c(c6ccc5c5c6c4c4c1c9c1c%11c9c%11c%12c(cc%13)c%12c(c%11ccc9c9c1c4c(c6ccc5)cc9)cccc%12)ccc1c7c4c3c(c%15ccc8c3c2c(c%10cc%14)ccc3)ccc4c2c1cccc2,0,4
3671,3338,c12c3c4c5c6c7c3c3c8c2c2c9c%10c%11c%12ccc%10c%10c2c(c8cc2c3c3c7c7c8c6c(c6c5c(c5c4c4c1c9c1c%11c9c%11c%12cccc%11c%11c%12c9c9c1c4c(c5)c1c9c(ccc1)c%12ccc%11)ccc6)ccc8c1c4c7c5c3c3c2cccc3c2c5c(c4ccc1)ccc2)ccc%10,0,4
3672,3337,c12[C@H]3c4c5c6c7c3c3[C@@H]8c2c2c9c%10c%11c(c%12c%13c%10c%10c2c2c8c8c%14c3c(c7ccc6)ccc%14c3c6c8c7c2c2c%10c(c%13ccc%12)cc8c2c2c7c7c6c(cc3)c3c(c7cc2c2c8cccc2)cccc3)ccc2c%11c3c9c1c1c4c(cc5)c4c5c1c3c1c2cccc1c5ccc4,0,4
3673,3336,c12c3c4cc5c6c3c3c7c2c2c8c9c(ccc%10c9c9c2c2c7c7c%11c3c3c6c6c%12c5cccc%12c5c(c6cc3c3c%11c6c%11c7c7c2c2c9c9c%10cccc9c9c2c2c7c7c%11c%10c(c6cc3)cccc%10c3c7c(c2cc9)ccc3)cccc5)c2c3c8c1c1c4cccc1c3ccc2,0,4
3674,3333,c12c3c4c5c6c7c3c3c8c2c2c9c%10c%11c(c%12c%13c%10c%10c2c2c8c8c%14c3c3c7c(cc6)c6c7c3c3c%14c%14c%15c8c8c2c2c%10c(c%13ccc%12)ccc2c2c8c8c%15c(cc%14c%10c3c(c7ccc6)ccc%10)c3c(c8cc2)cccc3)cccc%11c2c9c1c1c4c(cc5)c3c(c1c2)cccc3,0,4
3675,3321,c12c3c4cccc3c3c5c2c2c6c7c(cc8c9c7c7c2c2c5c5c(c3)c3cccc%10c3c3c5c5c2c2c7c7c9c9c%11c8cccc%11c8c%11c9c9c7c7c2c2c5c5c3c3c%10cccc3c3c5c(c2cc7c2c9c(c%11ccc8)ccc2)ccc3)c2c3c6c1c1c4cccc1c3ccc2,0,4
3676,3320,c12c3c4c5c6c7c3c3c8c2c2c9c%10c%11c%12c%13c(c%10cc2c2c8c(c8c3c3c7c7c%10c6c6c%14c5c5c%15c4c4c1c9c1c%11c(cc%12)c9c%11c1c4c1c%15c(c4c5c(c%14ccc6c5c%10c(c6c7c7c3c(c8)c3ccccc3c7cc6)ccc5)ccc4)ccc1c%11ccc9)ccc2)cccc%13,0,4
3677,3319,c12c3c4c5c6c7c3c3c8c2c2c9c%10c%11cccc%12c%11c%11c9c1c1[C@H]4c4c9[C@H]5c5c%13c6c6c%14c7c7c3c(c3c8c8c2c(c%10)c2ccccc2c8cc3)cc2c7c3c%14c(c7c6c(c%13ccc5c5c9c(c6c4c4c1c%11c1c%12cccc1c4cc6)ccc5)ccc7)ccc3c1c2cccc1,0,4
3678,3318,c12c3c4c5c6c7c3c3c8c2c2c9c%10c%11c%12c%13c%14c%10c%10c2c2c8c8c%15c3c3c7c7c(c6ccc5c5c6c4c4c1c9c1c%11c9c(c%12ccc%13)cccc9c9c1c4c(c6ccc5)cc9)ccc1c7c4c3c(c%15cc3c8c5c2c(c%10cc%14)ccc5c2c3cccc2)ccc4c2c1cccc2,0,4
3679,708,c12c3c4[C@H]5C6=C7[C]=c8c9[C@H]6c3c3c6c2c2c%10c%11c%12[C@H]%13C%14=C([C]=c%15c%16[C@H]%14c%11c%11c2c2c6[C@@H]6C%14=C([C]=c(c9[C@H]3%14)[c][c]8)[C]=c3c6c6[C@H]2C2=C([C]=c(c%16[C@@H]%112)[c][c]%15)[C]=c6[c][c]3)[C]=c2c%13c3[C@H]6c%12c8c%10c1c1c4[C@@H]4c9c5c(=[C]7)[c][c]c9=[C]C5=C4[C@H]4c1c8[C@@H]1C6=C([C]=c3[c][c]2)[C]=c2c1c4c(=[C]5)[c][c]2,3,2
3680,699,c12c3c4c5c6c7c3c3c8c2c2c9c%10c%11c%12c%13c%14c%10c%10c2c2c8c8c%15c3c3c7c7cc6cc6c5c5c%16c4c4c1c9c1c%11c9c%11c%12c(cc%13cc%12c%14c%13c%10c%10c2c2c8c(ccc2cc%10cc%13cc%12)cc%15cc3cc7)ccc%11cc2c9c3c1c4c1c%16c(cc5[c][c]6)cc4c1c3c(cc4)c2,0,4
3681,696,c12c3c4c5c6c7c3c3c8c2c2c9c%10c%11c%12c%13c%14c%10c%10c2c2c8c8c%15c3c3c7c7cc6cc6c5c5c%16c4c4c1c9c1c%11c9c%11c%12c(cc%13cc%12c%14c%13c%10c%10c2c2c8c(ccc2cc%10cc%13cc%12)cc%15cc3cc7)ccc%11cc2c9c3c1c4c1c%16c(cc5[c]c6)cc4c1c3c(cc4)c2,0,4
3682,693,c12c3c4[C@H]5c6c7c3c3c8c2c2c9c%10c%11c%12c%13c%14c%10c%10c2c2c8c8c%15c3c3c7c7cc6C=c6c5c5[C@H]%16c4c4c1c9c1c%11c9c%11c%12c(cc%13cc%12c%14c%13c%10c%10c2c2c8c(ccc2cc%10cc%13cc%12)cc%15cc3cc7)ccc%11cc2c9c3c1c4c1c%16c([C]=c5cc6)cc4c1c3c(cc4)c2,0,4
3683,108,c12c3c4c5c6c7c3c3c8c2c2c9c%10c%11c%12c%13c%14c%10c%10c2c2c8c8c%15c3c3c7c7cc6cc6c5c5c%16c4c4c1c9c1c%11c9c%11c%12c(cc%13cc%12c%14c%13c%10c%10c2c2c8c(ccc2cc%10cc%13cc%12)cc%15cc3cc7)ccc%11cc2c9c3c1c4c1c%16c(cc5cc6)cc4c1c3c(cc4)c2,0,4
3684,690,c12c3c4c5c6c7c3c3c8c2c2c9c%10c%11c%12c%13c%14c%10c%10c2c2c8c8c%15c3c3c7[C@H]7[CH]c6cc6c5c5c%16c4c4c1c9c1c%11c9c%11c%12c(cc%13cc%12c%14c%13c%10c%10c2c2c8c(ccc2cc%10cc%13cc%12)cc%15cc3C=C7)ccc%11cc2c9c3c1c4c1c%16c(cc5cc6)cc4c1c3c(cc4)c2,0,4
3685,689,c12[C@H]3c4c5c6c7c3c3c8c2c2c9c%10c%11c%12c%13c%14c%10c%10c2c2c8c8c%15[C@@H]3c3c7c7=C[C@@H]6C=c6c5c5[C@H]%16c4c4c1c9c1c%11c9c%11c%12c(cc%13cc%12c%14c%13c%10c%10c2c2c8c(ccc2cc%10cc%13cc%12)cc%15cc3cc7)ccc%11cc2c9c3c1c4c1c%16c(cc5cc6)cc4c1c3c(cc4)c2,0,4
3686,688,c12c3c4c5c6c7c3c3c8c2c2c9c%10c%11c%12c%13c%14c%10c%10c2c2c8[C@H]8c%15c3c3[C@@H]7c7cc6cc6c5c5c%16c4c4c1c9[C@H]1c%11c9c%11c%12c(cc%13cc%12c%14c%13c%10c%10[C@@H]2c2c8c(=Cc%15cc3cc7)ccc2=Cc%10cc%13cc%12)ccc%11cc2c9[C@@H]3C1=C4[C@@H]1c%16c(cc5cc6)C=c4c1c3c(=C2)cc4,0,4
3687,687,c12c3c4c5c6[C@@H]7c3c3c8c2c2c9c%10c%11c%12c%13c%14c%10c%10c2c2c8c8c%15c3c3c7c7[CH]c6cc6c5c5c%16c4c4c1c9c1c%11c9c%11c%12c(cc%13cc%12c%14c%13c%10c%10c2c2c8c(ccc2cc%10cc%13cc%12)cc%15cc3cc7)ccc%11cc2c9c3c1c4c1c%16c(cc5cc6)cc4c1c3c(cc4)c2,0,4
3688,686,c12c3c4C5=C6C7=C8[C@@H]9C%10=C%11[C@@H]%12C%13=C%14[C@@H]%15c(c%16c%17c%18c%19c%20[C@H]%21C%17=C%15[C@@H]%15c%17c%21c%21=Cc%20cc%20c%19c%19c%22c%18c%18c%16c1c1c4[C@@H]4c%16c5c(=C[C@@H]6C=C8C=CC9=C[C@H]%11C=c5c%12c6[C@H]%14C%15=C(C=c%17cc%21)C=c6cc5)ccc%16=CC5=C4[C@H]4c1c%18[C@H]1c%22c(cc%19cc%20)C=c6c1c4c(=C5)cc6)c2C%13=C%10[C@@H]37,0,4
3689,685,c12[C@H]3c4c5c6c7c3c3c8c2c2c9c%10c%11[C@H]%12C%13=C%14C=c%15c%16[C@@H]%13c%10c%10c2[C@H]2c8c8c%13c3c3c7c(cc6cc6c5c5c7c4c4c1c9c1c%11[C@H]9c%11c%12c(=C%14)ccc%11=Cc%11c9c9c1c4c1c7c(cc5cc6)cc4c1c9c(cc4)c%11)ccc3cc%13cc1c8c3c2c2[C@H]%10c%16c(=Cc2cc3cc1)cc%15,0,4
